id_imovel;data_analise;endereco;bairro;cidade;tipo_imovel;area_privativa_m2;quartos;vagas;link_imovel;valor_avaliacao;valor_minimo_leilao;desconto_percentual;tipo_leilao;data_leilao;modalidade;edital_ocupacao;edital_debitos_iptu;edital_debitos_condominio;edital_outros_debitos;edital_total_debitos;edital_comissao_leiloeiro_pct;edital_prazo_pagamento;edital_riscos;edital_score;matricula_numero;matricula_cartorio;matricula_gravames_extintos;matricula_gravames_transferidos;matricula_valor_gravames;matricula_irregularidades;matricula_score;mercado_preco_m2_regiao;mercado_valor_estimado;mercado_condominio_mensal;mercado_iptu_mensal;mercado_aluguel_estimado;mercado_liquidez;mercado_tempo_venda_medio_dias;mercado_fonte_pesquisa;custo_valor_arrematacao;custo_comissao_leiloeiro;custo_itbi;custo_escritura;custo_registro;custo_certidoes;custo_advocaticios;custo_desocupacao;custo_debitos_edital;custo_gravames_matricula;custo_reforma_estimado;custo_total_aquisicao;investimento_total;manutencao_total_6m;investimento_total_6m;venda_comissao_corretor;venda_irpf_ganho_capital;venda_custos_totais;cenario_preco_venda;cenario_lucro_liquido;cenario_roi_percentual;cenario_roi_mensal;cenario_margem_seguranca;score_edital;score_matricula;score_localizacao;score_financeiro;score_liquidez;score_geral;recomendacao;nivel_risco;justificativa;pontos_atencao;proximos_passos
 8787708517831 ;2025-12-13;AVENIDA NORDESTINA, N. 2780, Apto 208, TORRE 02;SÃO MIGUEL PAULISTA;SAO PAULO;Apartamento;40.95;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708517831;212000.0;128135.66;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;225225.00000000003;500;150;1433.25;media;90;estimativa;128135.66;6406.78;3844.07;2200;1800;800.0;4000;10000;15000;0;12285.0;56335.85;184471.51;4800;189271.51;12837.83;1778.16;14615.99;213963.75;10076.25;5.32;0.89;11.54;50.0;100;64.65;31.88;65.0;60.63;ANALISAR_MELHOR;BAIXO;Score de 61/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8444428117911 ;2025-12-13;RUA AFONSO DESCRAGNOLLE TAUNAY, N. 1847, Apto 01,;ESMERALDA;PRAIA GRANDE;Apartamento;46.8;2;1;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428117911;230000.0;139015.11;39.56;2a Praca;;Venda Direta Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;4500;210600.0;500;150;1638.0;media;90;estimativa;139015.11;6950.76;2780.3;2200;1800;800.0;4000;10000;15000;0;14040.0;57571.06;196586.17;4800;201386.17;12004.2;0;12004.2;200070.0;-13320.37;-6.61;-1.1;-0.66;50.0;100;54.65;22.8;65.0;55.86;ANALISAR_MELHOR;BAIXO;Score de 56/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787706976987 ;2025-12-13;RUA ARROIO SARANDI, N. 65, Apto 57, PAV 05 BL 02;CONJUNTO HABITACIONAL SANTA ETELVINA III;SAO PAULO;Apartamento;40.2;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706976987;225000.0;135993.04;39.56;2a Praca;;Venda Direta Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;221100.00000000003;500;150;1407.0;media;90;estimativa;135993.04;6799.65;4079.79;2200;1800;800.0;4000;10000;15000;0;12060.0;56739.44;192732.48;4800;197532.48;12602.7;0;12602.7;210045.0;-90.18;-0.05;-0.01;5.96;50.0;100;64.65;27.75;65.0;59.6;ANALISAR_MELHOR;BAIXO;Score de 60/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787706716233 ;2025-12-13;RUA MARCO GAGLIANO, N. 55, Apto 1501, 29º SUBDISTRITO SANTO AMARO;AMERICANOPOLIS;SAO PAULO;Apartamento;42.65;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706716233;225000.0;135993.04;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;234575.0;500;150;1492.75;media;90;estimativa;135993.04;6799.65;4079.79;2200;1800;800.0;4000;10000;15000;0;12795.0;57474.44;193467.48;4800;198267.48;13370.77;1681.2;15051.98;222846.25;9526.79;4.81;0.8;11.03;50.0;100;64.65;31.5;65.0;60.54;ANALISAR_MELHOR;BAIXO;Score de 61/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787706586623 ;2025-12-13;RUA KENKITI SHIMOMOTO, N. 1300, Apto 22, BL 01;JARDIM BOA VISTA (ZONA OESTE);SAO PAULO;Apartamento;40.2;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706586623;190000.0;114838.57;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;221100.00000000003;500;150;1407.0;media;90;estimativa;114838.57;5741.93;3445.16;2200;1800;800.0;4000;10000;15000;0;12060.0;55047.09;169885.66;4800;174685.66;12602.7;3413.5;16016.2;210045.0;19343.14;11.07;1.85;16.83;50.0;100;64.65;35.96;65.0;61.65;ANALISAR_MELHOR;BAIXO;Score de 62/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787706338328 ;2025-12-13;RUA SAVERIO VALENTE, N. 635, Apto 81, BL 05;PARQUE NACOES UNIDAS;SAO PAULO;Apartamento;41.56;1;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706338328;200000.0;120882.7;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;228580.0;500;150;1454.6000000000001;media;90;estimativa;120882.7;6044.14;3626.48;2200;1800;800.0;4000;10000;15000;0;12468.0;55938.61;176821.32;4800;181621.32;13029.06;3375.09;16404.15;217151.0;19125.53;10.53;1.76;16.36;50.0;100;64.65;35.59;65.0;61.56;ANALISAR_MELHOR;BAIXO;Score de 62/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787706039690 ;2025-12-13;RUA JOSE GINES, N. 295, Apto 46, BL 03 JD DAS OLIVEIRAS;ITAIM PAULISTA;SAO PAULO;Apartamento;40.2;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706039690;220000.0;132970.97;39.56;2a Praca;;Venda Direta Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;221100.00000000003;500;150;1407.0;media;90;estimativa;132970.97;6648.55;3989.13;2200;1800;800.0;4000;10000;15000;0;12060.0;56497.68;189468.65;4800;194268.65;12602.7;476.05;13078.75;210045.0;2697.6;1.39;0.23;7.51;50.0;100;64.65;28.88;65.0;59.88;ANALISAR_MELHOR;BAIXO;Score de 60/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787705969782 ;2025-12-13;RUA SANTA AMELIA, N. 141, Apto 03, BL 04;JARDIM DO LAGO;SAO PAULO;Apartamento;40.2;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705969782;200000.0;120882.7;39.56;2a Praca;;Licitação Aberta;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;221100.00000000003;500;150;1407.0;media;90;estimativa;120882.7;6044.14;3626.48;2200;1800;800.0;4000;10000;15000;0;12060.0;55530.61;176413.32;4800;181213.32;12602.7;2434.35;15037.05;210045.0;13794.64;7.61;1.27;13.73;50.0;100;64.65;33.55;65.0;61.05;ANALISAR_MELHOR;BAIXO;Score de 61/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787705284941 ;2025-12-13;RUA JOSE GINES, N. 295, Apto 32, BL 01;JARDIM DAS OLIVEIRAS;SAO PAULO;Apartamento;40.2;0;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705284941;205000.0;123904.77;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;221100.00000000003;500;150;1407.0;media;90;estimativa;123904.77;6195.24;3717.14;2200;1800;800.0;4000;10000;15000;0;12060.0;55772.38;179677.15;4800;184477.15;12602.7;1944.77;14547.47;210045.0;11020.38;5.97;1.0;12.17;50.0;100;64.65;32.36;65.0;60.75;ANALISAR_MELHOR;BAIXO;Score de 61/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787705017587 ;2025-12-13;RUA LAGOA DE DENTRO, N. 170, Apto 146, TRB;VILA SILVIA;SAO PAULO;Apartamento;41.0;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705017587;205000.0;123904.77;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;225500.0;500;150;1435.0;media;90;estimativa;123904.77;6195.24;3717.14;2200;1800;800.0;4000;10000;15000;0;12300.0;56012.38;179917.15;4800;184717.15;12853.5;2498.15;15351.65;214225.0;14156.2;7.66;1.28;13.77;50.0;100;64.65;33.58;65.0;61.06;ANALISAR_MELHOR;BAIXO;Score de 61/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787702759914 ;2025-12-13;RUA BENTO SOARES MOTA, N. 65, Apto 85, BL 02;GUAIANAZES;SAO PAULO;Apartamento;41.59;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702759914;214000.0;129344.49;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;228745.00000000003;500;150;1455.65;media;90;estimativa;129344.49;6467.22;3880.33;2200;1800;800.0;4000;10000;15000;0;12477.0;56624.55;185969.04;4800;190769.04;13038.47;2025.04;15063.51;217307.75;11475.2;6.02;1.0;12.21;50.0;100;64.65;32.39;65.0;60.76;ANALISAR_MELHOR;BAIXO;Score de 61/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787710437165 ;2025-12-13;RUA VICENTE CARDUCHO, N. 249, Apto 142, BL 03;JARDIM REMO;SAO PAULO;Apartamento;42.1;0;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710437165;230000.0;139015.11;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;231550.0;500;150;1473.5;media;90;estimativa;139015.11;6950.76;4170.45;2200;1800;800.0;4000;10000;15000;0;12630.0;57551.21;196566.32;4800;201366.32;13198.35;811.18;14009.53;219972.5;4596.65;2.28;0.38;8.46;50.0;100;64.65;29.58;65.0;60.06;ANALISAR_MELHOR;BAIXO;Score de 60/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8444428512845 ;2025-12-13;AVENIDA MILTON DE OLIVEIRA, N. 982, Apto 02, TÉRREO;MELVI;PRAIA GRANDE;Apartamento;39.14;2;1;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428512845;212000.0;128135.66;39.56;2a Praca;;Venda Direta Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;4500;176130.0;500;150;1369.9;media;90;estimativa;128135.66;6406.78;2562.71;2200;1800;800.0;4000;10000;15000;0;11742.0;54511.49;182647.15;4800;187447.15;10039.41;0;10039.41;167323.5;-30163.06;-16.09;-2.68;-12.03;50.0;100;54.65;14.74;65.0;53.85;ANALISAR_MELHOR;BAIXO;Score de 54/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787707433669 ;2025-12-13;RUA ADERVAL ALVES RODRIGUES, N. 41, Apto 308, 3° PAVIMENTO;PARQUE DOM JOAO NERI;SAO PAULO;Apartamento;41.03;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707433669;195000.0;117860.63;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;225665.0;500;150;1436.05;media;90;estimativa;117860.63;5893.03;3535.82;2200;1800;800.0;4000;10000;15000;0;12309.0;55537.85;173398.48;4800;178198.48;12862.9;3498.05;16360.95;214381.75;19822.31;11.12;1.85;16.88;50.0;100;64.65;36.0;65.0;61.66;ANALISAR_MELHOR;BAIXO;Score de 62/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8444433181002 ;2025-12-13;AVENIDA MILTON DE OLIVEIRA, N. 982, Apto 03, PAV SUP, LOT BALNEARIO MELVI;MELVI;PRAIA GRANDE;Apartamento;44.24;2;1;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444433181002;215000.0;129948.9;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;4500;199080.0;500;150;1548.4;media;90;estimativa;129948.9;6497.44;2598.98;2200;1800;800.0;4000;10000;15000;0;13272.0;56168.43;186117.33;4800;190917.33;11347.56;0;11347.56;189126.0;-13138.89;-6.88;-1.15;-0.95;50.0;100;54.65;22.59;65.0;55.81;ANALISAR_MELHOR;BAIXO;Score de 56/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8444417775181 ;2025-12-13;RUA JERIBATUBA, N. 471, Apto 41, 4º ANDAR;PARADA XV DE NOVEMBRO;SAO PAULO;Apartamento;44.52;2;1;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417775181;234000.0;141432.76;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;244860.00000000003;500;150;1558.2;media;90;estimativa;141432.76;7071.64;4242.98;2200;1800;800.0;4000;10000;15000;0;13356.0;58470.62;199903.38;4800;204703.38;13957.02;2093.49;16050.51;232617.0;11863.11;5.8;0.97;12.0;50.0;100;64.65;32.23;65.0;60.72;ANALISAR_MELHOR;BAIXO;Score de 61/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8444432386077 ;2025-12-13;RUA PINHEIRO PRETO, N. 206, Apto 33,;ITAQUERA;SAO PAULO;Apartamento;24.13;1;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444432386077;187000.0;113025.32;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;132715.0;500;150;844.55;media;90;estimativa;113025.32;5651.27;3390.76;2200;1800;800.0;4000;10000;15000;0;7239.0;50081.03;163106.35;4800;167906.35;7564.76;0;7564.76;126079.25;-49391.85;-29.42;-4.9;-33.18;50.0;100;64.65;0.84;65.0;52.87;ANALISAR_MELHOR;BAIXO;Score de 53/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8555530641413 ;2025-12-13;RUA CATULE, N. 101, Apto 4, PAV TERREO, BL 11;JARDIM SANTA TEREZINHA (ZONA LESTE);SAO PAULO;Apartamento;38.72;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555530641413;203330.98;122895.99;39.56;2a Praca;;Venda Direta Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;212960.0;500;150;1355.2;media;90;estimativa;122895.99;6144.8;3686.88;2200;1800;800.0;4000;10000;15000;0;11616.0;55247.68;178143.67;4800;182943.67;12138.72;1084.44;13223.16;202312.0;6145.17;3.36;0.56;9.57;50.0;100;64.65;30.41;65.0;60.27;ANALISAR_MELHOR;BAIXO;Score de 60/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8555534273290 ;2025-12-13;AVENIDA ALEXIOS JAFET, N. 595, Apto 41, T 05;DISTRITO DE JARAGUÁ;SAO PAULO;Apartamento;38.72;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555534273290;198000.0;119673.87;39.56;2a Praca;;Venda Direta Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;212960.0;500;150;1355.2;media;90;estimativa;119673.87;5983.69;3590.22;2200;1800;800.0;4000;10000;15000;0;11616.0;54989.91;174663.78;4800;179463.78;12138.72;1606.42;13745.14;202312.0;9103.08;5.07;0.85;11.29;50.0;100;64.65;31.69;65.0;60.59;ANALISAR_MELHOR;BAIXO;Score de 61/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8555536386334 ;2025-12-13;RUA CUSTODIO PAIVA, N. 205, Apto 01, BL 07;DIST DE GUAIANASES;SAO PAULO;Apartamento;38.72;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555536386334;185000.0;111816.5;39.56;2a Praca;;Venda Direta Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;212960.0;500;150;1355.2;media;90;estimativa;111816.5;5590.83;3354.49;2200;1800;800.0;4000;10000;15000;0;11616.0;54361.32;166177.82;4800;170977.82;12138.72;2879.32;15018.04;202312.0;16316.14;9.54;1.59;15.49;50.0;100;64.65;34.91;65.0;61.39;ANALISAR_MELHOR;BAIXO;Score de 61/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8555537894970 ;2025-12-13;AVENIDA DOUTOR JOSE MANIERO, N. 225, Apto 41, T 12;VILA NOVA PARADA;SAO PAULO;Apartamento;45.62;0;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555537894970;195000.0;117860.63;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;250910.0;500;150;1596.6999999999998;media;90;estimativa;117860.63;5893.03;3535.82;2200;1800;800.0;4000;10000;15000;0;13686.0;56914.85;174775.48;4800;179575.48;14301.87;6673.07;20974.94;238364.5;37814.08;21.06;3.51;24.66;50.0;100;64.65;42.38;65.0;63.26;ANALISAR_MELHOR;BAIXO;Score de 63/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8555538537445 ;2025-12-13;RUA NOVENTA E CINCO, N. 275, Apto 22, 2 PAVIMENTO DO BL 1 DISTRITO GUAIANAZE;VILA ROSEIRA II;SAO PAULO;Apartamento;40.19;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555538537445;216000.0;130553.32;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;221045.0;500;150;1406.6499999999999;media;90;estimativa;130553.32;6527.67;3916.6;2200;1800;800.0;4000;10000;15000;0;12057.0;56301.27;186854.59;4800;191654.59;12599.56;860.79;13460.35;209992.75;4877.81;2.55;0.42;8.73;50.0;100;64.65;29.78;65.0;60.11;ANALISAR_MELHOR;BAIXO;Score de 60/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
