id_imovel;data_analise;endereco;bairro;cidade;tipo_imovel;area_privativa_m2;quartos;vagas;link_imovel;valor_avaliacao;valor_minimo_leilao;desconto_percentual;tipo_leilao;data_leilao;modalidade;edital_ocupacao;edital_debitos_iptu;edital_debitos_condominio;edital_outros_debitos;edital_total_debitos;edital_comissao_leiloeiro_pct;edital_prazo_pagamento;edital_riscos;edital_score;matricula_numero;matricula_cartorio;matricula_gravames_extintos;matricula_gravames_transferidos;matricula_valor_gravames;matricula_irregularidades;matricula_score;mercado_preco_m2_regiao;mercado_preco_m2_min;mercado_preco_m2_max;mercado_valor_estimado;mercado_valor_min;mercado_valor_max;mercado_condominio_mensal;mercado_iptu_mensal;mercado_aluguel_estimado;mercado_liquidez;mercado_demanda;mercado_tempo_venda_medio_dias;mercado_fonte;mercado_confianca;mercado_amostras;custo_valor_arrematacao;custo_comissao_leiloeiro;custo_itbi;custo_escritura;custo_registro;custo_certidoes;custo_advocaticios;custo_desocupacao;custo_debitos_edital;custo_gravames_matricula;custo_reforma_estimado;custo_total_aquisicao;investimento_total;manutencao_total_6m;investimento_total_6m;venda_comissao_corretor;venda_irpf_ganho_capital;venda_custos_totais;cenario_preco_venda;cenario_lucro_liquido;cenario_roi_percentual;cenario_roi_mensal;cenario_margem_seguranca;score_edital;score_matricula;score_localizacao;score_financeiro;score_liquidez;score_geral;recomendacao;nivel_risco;justificativa;pontos_atencao;proximos_passos
 8787713741515 ;2025-12-13;AVENIDA DOUTOR FELIPE PINEL, N. 3581, Apto 710, TORRA A;TAIPAS;SAO PAULO;Apartamento;32.5;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713741515;209458.14;126599.33;39.56;2a Praca;;Licitação Aberta;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;6500;5200;7800;211250.0;169000.0;253500.0;500;130;1137.5;media;media;90;estimativa_mercado;baixa;0;126599.33;6329.97;3797.98;2200;1800;800.0;4000;10000;15000;0;9750.0;53677.95;180277.28;4680;184957.28;12041.25;553.35;12594.6;200687.5;3135.62;1.7;0.28;7.84;50.0;100;64.65;29.12;65.0;59.94;ANALISAR_MELHOR;BAIXO;Score de 60/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787713479667 ;2025-12-13;RUA ENEAS CAMARGO, N. 388, Apto 14, BL 01;CHACARA MARIA TRINDADE;SAO PAULO;Apartamento;41.56;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713479667;229000.0;138410.69;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;6500;5200;7800;270140.0;216112.0;324168.0;500;130;1454.6000000000001;media;media;90;estimativa_mercado;baixa;0;138410.69;6920.53;4152.32;2200;1800;800.0;4000;10000;15000;0;12468.0;57340.85;195751.54;4680;200431.54;15397.98;6120.52;21518.5;256633.0;34682.96;17.3;2.88;21.9;50.0;100;64.65;40.05;65.0;62.67;ANALISAR_MELHOR;BAIXO;Score de 63/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787713019607 ;2025-12-13;AVENIDA NORDESTINA, N. 2800, Apto 2, PCD TORRE 1;CIDADE NOVA SAO MIGUEL;SAO PAULO;Apartamento;38.14;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713019607;222000.0;134179.8;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;6500;5200;7800;247910.0;198328.0;297492.0;500;130;1334.9;media;media;90;estimativa_mercado;baixa;0;134179.8;6708.99;4025.39;2200;1800;800.0;4000;10000;15000;0;11442.0;55976.38;190156.18;4680;194836.18;14130.87;3982.12;18112.99;235514.5;22565.33;11.58;1.93;17.27;50.0;100;64.65;36.31;65.0;61.74;ANALISAR_MELHOR;BAIXO;Score de 62/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787712797266 ;2025-12-13;AVENIDA SAO MIGUEL, N. 8184, Apto 204,;VILA NORMA;SAO PAULO;Apartamento;34.51;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712797266;232000.0;140223.93;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;6500;5200;7800;224315.0;179452.0;269178.0;500;130;1207.85;media;media;90;estimativa_mercado;baixa;0;140223.93;7011.2;4206.72;2200;1800;800.0;4000;10000;15000;0;10353.0;55370.92;195594.85;4680;200274.85;12785.95;5.77;12791.73;213099.25;32.68;0.02;0.0;6.02;50.0;100;64.65;27.8;65.0;59.61;ANALISAR_MELHOR;BAIXO;Score de 60/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787712592290 ;2025-12-13;RUA CARMEM SILVA, N. 55, Apto 808, TORRE 01;GUAIANASES;SAO PAULO;Apartamento;43.13;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712592290;230000.0;139015.11;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;4000;3400;4600;172520.0;146642.0;198398.0;320;75;1509.5500000000002;media;media;90;base_regional;media;50;139015.11;6950.76;4170.45;2200;1800;800.0;4000;10000;15000;0;12939.0;57860.21;196875.32;3270;200145.32;9833.64;0;9833.64;163894.0;-46084.96;-23.03;-3.84;-22.12;50.0;100;64.65;7.96;65.0;54.65;ANALISAR_MELHOR;BAIXO;Score de 55/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787702695118 ;2025-12-13;RUA BENTO SOARES MOTA, N. 65, Apto 61, BL 03;GUAIANAZES;SAO PAULO;Apartamento;41.59;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702695118;195000.0;117860.63;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;6500;5200;7800;270335.0;216268.00000000003;324402.0;500;130;1455.65;media;media;90;estimativa_mercado;baixa;0;117860.63;5893.03;3535.82;2200;1800;800.0;4000;10000;15000;0;12477.0;55705.85;173566.48;4680;178246.48;15409.09;9474.4;24883.49;256818.25;53688.27;30.12;5.02;30.59;50.0;100;64.65;47.61;65.0;64.56;ANALISAR_MELHOR;BAIXO;Score de 65/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787708517831 ;2025-12-13;AVENIDA NORDESTINA, N. 2780, Apto 208, TORRE 02;SÃO MIGUEL PAULISTA;SAO PAULO;Apartamento;40.95;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708517831;212000.0;128135.66;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;6500;5200;7800;266175.0;212940.00000000003;319410.0;500;130;1433.25;media;media;90;estimativa_mercado;baixa;0;128135.66;6406.78;3844.07;2200;1800;800.0;4000;10000;15000;0;12285.0;56335.85;184471.51;4680;189151.51;15171.97;7281.41;22453.38;252866.25;41261.35;21.81;3.64;25.2;50.0;100;64.65;42.83;65.0;63.37;ANALISAR_MELHOR;BAIXO;Score de 63/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8444428117911 ;2025-12-13;RUA AFONSO DESCRAGNOLLE TAUNAY, N. 1847, Apto 01,;ESMERALDA;PRAIA GRANDE;Apartamento;46.8;2;1;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428117911;230000.0;139015.11;39.56;2a Praca;;Venda Direta Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5000;4000;6000;234000.0;187200.0;280800.0;420;100;1638.0;media;media;90;estimativa_mercado;baixa;0;139015.11;6950.76;2780.3;2200;1800;800.0;4000;10000;15000;0;14040.0;57571.06;196586.17;4020;200606.17;13338.0;1253.38;14591.38;222300.0;7102.45;3.54;0.59;9.76;50.0;100;54.65;30.55;65.0;57.8;ANALISAR_MELHOR;BAIXO;Score de 58/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787706976987 ;2025-12-13;RUA ARROIO SARANDI, N. 65, Apto 57, PAV 05 BL 02;CONJUNTO HABITACIONAL SANTA ETELVINA III;SAO PAULO;Apartamento;40.2;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706976987;225000.0;135993.04;39.56;2a Praca;;Venda Direta Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;6500;5200;7800;261300.00000000003;209040.00000000003;313560.0;500;130;1407.0;media;media;90;estimativa_mercado;baixa;0;135993.04;6799.65;4079.79;2200;1800;800.0;4000;10000;15000;0;12060.0;56739.44;192732.48;4680;197412.48;14894.1;5389.26;20283.36;248235.0;30539.16;15.47;2.58;20.47;50.0;100;64.65;38.88;65.0;62.38;ANALISAR_MELHOR;BAIXO;Score de 62/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787706716233 ;2025-12-13;RUA MARCO GAGLIANO, N. 55, Apto 1501, 29º SUBDISTRITO SANTO AMARO;AMERICANOPOLIS;SAO PAULO;Apartamento;42.65;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706716233;225000.0;135993.04;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;6500;5200;7800;277225.0;221780.0;332670.0;500;130;1492.75;media;media;90;estimativa_mercado;baixa;0;135993.04;6799.65;4079.79;2200;1800;800.0;4000;10000;15000;0;12795.0;57474.44;193467.48;4680;198147.48;15801.82;7412.17;23213.99;263363.75;42002.27;21.2;3.53;24.76;50.0;100;64.65;42.46;65.0;63.28;ANALISAR_MELHOR;BAIXO;Score de 63/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787706586623 ;2025-12-13;RUA KENKITI SHIMOMOTO, N. 1300, Apto 22, BL 01;JARDIM BOA VISTA (ZONA OESTE);SAO PAULO;Apartamento;40.2;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706586623;190000.0;114838.57;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;6500;5200;7800;261300.00000000003;209040.00000000003;313560.0;500;130;1407.0;media;media;90;estimativa_mercado;baixa;0;114838.57;5741.93;3445.16;2200;1800;800.0;4000;10000;15000;0;12060.0;55047.09;169885.66;4680;174565.66;14894.1;8816.29;23710.39;248235.0;49958.95;28.62;4.77;29.68;50.0;100;64.65;46.78;65.0;64.36;ANALISAR_MELHOR;BAIXO;Score de 64/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787706338328 ;2025-12-13;RUA SAVERIO VALENTE, N. 635, Apto 81, BL 05;PARQUE NACOES UNIDAS;SAO PAULO;Apartamento;41.56;1;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706338328;200000.0;120882.7;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;6500;5200;7800;270140.0;216112.0;324168.0;500;130;1454.6000000000001;media;media;90;estimativa_mercado;baixa;0;120882.7;6044.14;3626.48;2200;1800;800.0;4000;10000;15000;0;12468.0;55938.61;176821.32;4680;181501.32;15397.98;8960.06;24358.04;256633.0;50773.65;27.97;4.66;29.28;50.0;100;64.65;46.41;65.0;64.27;ANALISAR_MELHOR;BAIXO;Score de 64/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787706039690 ;2025-12-13;RUA JOSE GINES, N. 295, Apto 46, BL 03 JD DAS OLIVEIRAS;ITAIM PAULISTA;SAO PAULO;Apartamento;40.2;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706039690;220000.0;132970.97;39.56;2a Praca;;Venda Direta Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;4200;3570;4830;168840.0;143514.0;194166.0;350;80;1407.0;media;media;90;base_regional;media;50;132970.97;6648.55;3989.13;2200;1800;800.0;4000;10000;15000;0;12060.0;56497.68;189468.65;3480;192948.65;9623.88;0;9623.88;160398.0;-42174.53;-21.86;-3.64;-20.29;50.0;100;64.65;9.17;65.0;54.95;ANALISAR_MELHOR;BAIXO;Score de 55/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787705969782 ;2025-12-13;RUA SANTA AMELIA, N. 141, Apto 03, BL 04;JARDIM DO LAGO;SAO PAULO;Apartamento;40.2;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705969782;200000.0;120882.7;39.56;2a Praca;;Licitação Aberta;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;6500;5200;7800;261300.00000000003;209040.00000000003;313560.0;500;130;1407.0;media;media;90;estimativa_mercado;baixa;0;120882.7;6044.14;3626.48;2200;1800;800.0;4000;10000;15000;0;12060.0;55530.61;176413.32;4680;181093.32;14894.1;7837.14;22731.24;248235.0;44410.45;24.52;4.09;27.05;50.0;100;64.65;44.44;65.0;63.77;ANALISAR_MELHOR;BAIXO;Score de 64/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787705284941 ;2025-12-13;RUA JOSE GINES, N. 295, Apto 32, BL 01;JARDIM DAS OLIVEIRAS;SAO PAULO;Apartamento;40.2;0;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705284941;205000.0;123904.77;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;6500;5200;7800;261300.00000000003;209040.00000000003;313560.0;500;130;1407.0;media;media;90;estimativa_mercado;baixa;0;123904.77;6195.24;3717.14;2200;1800;800.0;4000;10000;15000;0;12060.0;55772.38;179677.15;4680;184357.15;14894.1;7347.56;22241.66;248235.0;41636.19;22.58;3.76;25.73;50.0;100;64.65;43.29;65.0;63.48;ANALISAR_MELHOR;BAIXO;Score de 63/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787705017587 ;2025-12-13;RUA LAGOA DE DENTRO, N. 170, Apto 146, TRB;VILA SILVIA;SAO PAULO;Apartamento;41.0;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705017587;205000.0;123904.77;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;6500;5200;7800;266500.0;213200.0;319800.0;500;130;1435.0;media;media;90;estimativa_mercado;baixa;0;123904.77;6195.24;3717.14;2200;1800;800.0;4000;10000;15000;0;12300.0;56012.38;179917.15;4680;184597.15;15190.5;8008.1;23198.6;253175.0;45379.25;24.58;4.1;27.09;50.0;100;64.65;44.47;65.0;63.78;ANALISAR_MELHOR;BAIXO;Score de 64/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787702759914 ;2025-12-13;RUA BENTO SOARES MOTA, N. 65, Apto 85, BL 02;GUAIANAZES;SAO PAULO;Apartamento;41.59;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702759914;214000.0;129344.49;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;6500;5200;7800;270335.0;216268.00000000003;324402.0;500;130;1455.65;media;media;90;estimativa_mercado;baixa;0;129344.49;6467.22;3880.33;2200;1800;800.0;4000;10000;15000;0;12477.0;56624.55;185969.04;4680;190649.04;15409.09;7614.02;23023.11;256818.25;43146.09;22.63;3.77;25.76;50.0;100;64.65;43.32;65.0;63.49;ANALISAR_MELHOR;BAIXO;Score de 63/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787710437165 ;2025-12-13;RUA VICENTE CARDUCHO, N. 249, Apto 142, BL 03;JARDIM REMO;SAO PAULO;Apartamento;42.1;0;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710437165;230000.0;139015.11;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;6500;5200;7800;273650.0;218920.0;328380.0;500;130;1473.5;media;media;90;estimativa_mercado;baixa;0;139015.11;6950.76;4170.45;2200;1800;800.0;4000;10000;15000;0;12630.0;57551.21;196566.32;4680;201246.32;15598.05;6468.47;22066.52;259967.5;36654.66;18.21;3.04;22.59;50.0;100;64.65;40.63;65.0;62.82;ANALISAR_MELHOR;BAIXO;Score de 63/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8444428512845 ;2025-12-13;AVENIDA MILTON DE OLIVEIRA, N. 982, Apto 02, TÉRREO;MELVI;PRAIA GRANDE;Apartamento;39.14;2;1;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428512845;212000.0;128135.66;39.56;2a Praca;;Venda Direta Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5000;4000;6000;195700.0;156560.0;234840.0;420;100;1369.9;media;media;90;estimativa_mercado;baixa;0;128135.66;6406.78;2562.71;2200;1800;800.0;4000;10000;15000;0;11742.0;54511.49;182647.15;4020;186667.15;11154.9;0;11154.9;185915.0;-11907.05;-6.38;-1.06;-0.4;50.0;100;54.65;22.98;65.0;55.91;ANALISAR_MELHOR;BAIXO;Score de 56/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787707433669 ;2025-12-13;RUA ADERVAL ALVES RODRIGUES, N. 41, Apto 308, 3° PAVIMENTO;PARQUE DOM JOAO NERI;SAO PAULO;Apartamento;41.03;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707433669;195000.0;117860.63;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;6500;5200;7800;266695.0;213356.0;320034.0;500;130;1436.05;media;media;90;estimativa_mercado;baixa;0;117860.63;5893.03;3535.82;2200;1800;800.0;4000;10000;15000;0;12309.0;55537.85;173398.48;4680;178078.48;15201.61;9012.02;24213.64;253360.25;51068.13;28.68;4.78;29.71;50.0;100;64.65;46.8;65.0;64.36;ANALISAR_MELHOR;BAIXO;Score de 64/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8444433181002 ;2025-12-13;AVENIDA MILTON DE OLIVEIRA, N. 982, Apto 03, PAV SUP, LOT BALNEARIO MELVI;MELVI;PRAIA GRANDE;Apartamento;44.24;2;1;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444433181002;215000.0;129948.9;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5000;4000;6000;221200.0;176960.0;265440.0;420;100;1548.4;media;media;90;estimativa_mercado;baixa;0;129948.9;6497.44;2598.98;2200;1800;800.0;4000;10000;15000;0;13272.0;56168.43;186117.33;4020;190137.33;12608.4;1109.14;13717.54;210140.0;6285.13;3.31;0.55;9.52;50.0;100;54.65;30.37;65.0;57.76;ANALISAR_MELHOR;BAIXO;Score de 58/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
